EmployeeID,EmployeeLevel,TenureYears,ProductGroup,Country,WorkLocation,TeamSize,PerformanceRating,SatisfactionScore
810060,4,6,GroupB,United States,hybrid,8,3.0,5
404106,1,3,GroupA,United States,hybrid,1,2.0,4
806844,1,2,GroupA,United States,onsite,6,4.0,1
510407,1,4,GroupB,United States,hybrid,8,3.0,4
523790,2,9,GroupA,United States,remote,16,2.0,4
939537,2,4,GroupA,Canada,hybrid,4,5.0,5
555750,3,4,GroupA,United States,onsite,9,5.0,4
345397,1,1,GroupC,United States,onsite,10,,5
839487,3,6,GroupB,United States,hybrid,5,5.0,3
740449,4,4,GroupB,United States,onsite,7,4.0,2
458889,1,3,GroupA,United States,onsite,6,1.0,4
270825,2,3,GroupA,India,hybrid,2,5.0,4
384203,2,4,GroupA,United States,hybrid,6,4.0,2
451286,1,1,GroupB,United States,hybrid,8,,1
460726,2,3,GroupB,United States,hybrid,3,4.0,5
258134,3,9,GroupC,United States,onsite,2,1.0,5
410741,1,1,GroupC,United States,onsite,11,,3
632087,3,17,GroupC,India,onsite,11,4.0,3
369170,1,3,GroupA,United States,remote,5,4.0,5
919878,1,3,GroupC,United States,onsite,14,2.0,3
751036,2,4,GroupB,Canada,remote,12,5.0,2
431985,1,1,GroupC,United States,hybrid,14,,2
524212,1,3,GroupC,United States,onsite,10,3.0,1
539689,1,3,GroupB,United States,hybrid,3,3.0,3
213929,3,6,GroupB,Canada,hybrid,10,4.0,5
990834,1,4,GroupA,Canada,onsite,7,4.0,4
250128,1,3,GroupA,United States,remote,7,2.0,3
552168,1,1,GroupA,Canada,remote,7,,4
714984,2,4,GroupA,Canada,remote,4,3.0,4
829492,1,1,GroupA,United States,hybrid,5,,4
202270,2,7,GroupC,United States,onsite,15,2.0,5
223861,1,2,GroupA,India,hybrid,5,3.0,3
910457,1,1,GroupA,United States,remote,12,,2
499955,2,1,GroupA,India,onsite,5,,3
877059,3,7,GroupA,United States,remote,9,5.0,3
244886,1,1,GroupB,United States,onsite,5,,3
364991,2,2,GroupB,United States,hybrid,6,1.0,4
556413,2,1,GroupA,United States,remote,9,,5
231961,1,2,GroupB,United States,onsite,1,4.0,5
801273,1,4,GroupB,United States,onsite,5,3.0,4
782447,2,5,GroupB,Canada,remote,9,3.0,5
370732,2,6,GroupC,India,onsite,14,4.0,1
319772,1,6,GroupB,United States,hybrid,12,5.0,3
225262,2,3,GroupC,India,onsite,14,1.0,3
771140,4,6,GroupA,United States,onsite,11,1.0,3
924893,2,2,GroupA,Canada,hybrid,10,1.0,1
739602,1,3,GroupA,Canada,hybrid,7,1.0,5
632614,1,1,GroupB,United States,remote,5,,5
229172,2,8,GroupA,Canada,remote,4,5.0,3
847089,1,1,GroupA,Canada,remote,2,,2
535019,2,2,GroupB,United States,hybrid,4,5.0,1
785235,1,2,GroupA,Canada,onsite,6,3.0,5
195646,2,3,GroupA,India,hybrid,3,5.0,3
223925,3,7,GroupA,India,remote,9,4.0,3
387805,2,1,GroupA,United States,remote,3,,5
377740,2,4,GroupD,United States,remote,5,4.0,5
703613,1,1,GroupA,Canada,hybrid,7,,3
262891,2,6,GroupA,Canada,remote,8,2.0,5
565224,2,4,GroupC,United States,onsite,12,2.0,4
226372,2,2,GroupA,United States,hybrid,3,4.0,2
377599,2,6,GroupB,United States,remote,7,3.0,2
923264,2,4,GroupC,United States,onsite,16,5.0,4
541001,1,1,GroupB,United States,hybrid,5,,4
290339,2,3,GroupA,Canada,hybrid,4,5.0,5
625931,1,1,GroupA,India,hybrid,9,,4
583321,1,5,GroupA,India,onsite,6,2.0,1
934272,1,3,GroupB,United States,onsite,9,5.0,2
251603,2,1,GroupC,United States,onsite,13,,3
430855,2,5,GroupA,Canada,hybrid,9,1.0,3
509454,2,1,GroupA,Canada,remote,5,,3
388445,1,2,GroupC,India,onsite,12,3.0,4
372769,2,5,GroupB,Canada,remote,9,4.0,4
540176,1,2,GroupC,India,hybrid,11,5.0,1
471787,1,1,GroupA,Canada,hybrid,5,,5
503009,4,3,GroupC,United States,onsite,11,5.0,2
695749,1,2,GroupB,United States,hybrid,6,5.0,1
212496,1,3,GroupA,United States,onsite,1,4.0,3
882249,2,1,GroupB,United States,onsite,5,,5
255388,3,19,GroupC,United States,onsite,12,5.0,1
228668,2,4,GroupA,Canada,onsite,4,2.0,2
947181,4,6,GroupA,United States,remote,4,5.0,2
959916,1,3,GroupA,United States,hybrid,5,2.0,5
937395,2,12,GroupC,United States,onsite,18,4.0,2
841380,1,1,GroupC,United States,onsite,12,,1
564197,1,5,GroupB,United States,hybrid,9,4.0,4
636604,3,9,GroupA,United States,hybrid,5,3.0,3
839426,2,5,GroupC,India,onsite,11,2.0,2
748406,1,7,GroupB,United States,hybrid,9,3.0,3
777094,1,1,GroupA,India,onsite,7,,2
502702,1,1,GroupA,Canada,hybrid,3,,1
321637,3,7,GroupC,United States,onsite,10,2.0,1
951054,1,3,GroupB,Canada,onsite,5,5.0,3
316116,1,7,GroupA,Canada,onsite,4,4.0,4
307446,1,1,GroupC,United States,onsite,15,,3
692160,1,3,GroupC,India,onsite,14,1.0,1
423883,1,2,GroupD,United States,hybrid,1,4.0,1
760919,4,3,GroupA,India,hybrid,9,4.0,5
813302,2,5,GroupA,India,hybrid,5,2.0,3
300492,1,1,GroupC,United States,onsite,16,,3
169032,4,5,GroupB,United States,hybrid,9,5.0,3
263742,1,2,GroupC,United States,onsite,8,4.0,1
348977,1,1,GroupB,Canada,hybrid,15,,2
115502,1,1,GroupA,United States,remote,4,,5
511084,1,3,GroupC,India,onsite,8,2.0,3
730952,1,2,GroupB,United States,onsite,8,2.0,5
548462,2,4,GroupA,India,remote,6,5.0,4
178999,1,2,GroupA,United States,onsite,3,5.0,4
668547,1,1,GroupC,United States,onsite,14,,1
258726,1,1,GroupB,United States,hybrid,2,,4
268144,1,4,GroupB,United States,hybrid,9,3.0,4
562114,3,2,GroupA,Canada,hybrid,4,3.0,5
379054,1,1,GroupA,United States,remote,9,,1
430000,1,1,GroupA,Canada,hybrid,10,,3
123042,1,2,GroupA,United States,hybrid,8,5.0,5
851067,2,4,GroupA,United States,hybrid,10,4.0,2
288191,2,2,GroupC,United States,onsite,14,4.0,1
242132,1,4,GroupC,United States,onsite,14,4.0,1
792088,3,9,GroupA,United States,hybrid,7,2.0,3
657187,2,1,GroupA,India,hybrid,2,,4
242720,1,1,GroupC,India,onsite,12,,3
288310,1,3,GroupB,United States,hybrid,6,5.0,1
190320,2,1,GroupD,United States,hybrid,1,,4
990674,1,2,GroupA,India,remote,9,4.0,3
993670,1,4,GroupA,United States,remote,3,3.0,4
976147,3,10,GroupA,Canada,remote,9,3.0,3
805217,1,1,GroupB,United States,hybrid,10,,2
995595,1,2,GroupC,India,onsite,6,2.0,2
576103,2,4,GroupC,United States,onsite,16,3.0,2
605502,1,3,GroupA,Canada,hybrid,6,2.0,5
309050,1,2,GroupC,India,hybrid,9,2.0,2
392548,3,8,GroupA,United States,hybrid,10,3.0,4
109407,2,2,GroupB,Canada,onsite,4,2.0,5
856429,1,2,GroupB,Canada,hybrid,5,3.0,5
352403,1,2,GroupC,United States,onsite,7,1.0,3
598173,2,1,GroupB,United States,hybrid,4,,5
276828,2,1,GroupA,United States,hybrid,1,,4
391933,1,7,GroupA,United States,remote,5,5.0,4
163885,1,2,GroupA,Canada,onsite,4,4.0,3
914466,2,8,GroupB,Canada,remote,4,4.0,2
890788,2,4,GroupB,United States,onsite,7,4.0,3
423339,1,3,GroupA,India,remote,11,3.0,5
696908,3,7,GroupA,United States,hybrid,3,5.0,4
682461,2,3,GroupA,United States,hybrid,7,4.0,4
280315,3,2,GroupC,India,onsite,14,5.0,3
874965,2,3,GroupD,United States,remote,5,5.0,4
966724,1,4,GroupB,United States,onsite,8,3.0,4
651357,1,1,GroupA,Canada,hybrid,5,,4
485746,2,5,GroupB,United States,hybrid,10,3.0,4
774456,4,2,GroupB,United States,remote,5,3.0,3
389276,1,2,GroupA,United States,hybrid,17,3.0,5
741793,2,9,GroupC,India,onsite,6,2.0,1
361733,1,2,GroupC,United States,onsite,14,1.0,2
569903,2,2,GroupB,United States,onsite,3,3.0,4
574615,1,2,GroupA,Canada,onsite,14,4.0,3
971649,3,6,GroupA,India,hybrid,4,5.0,3
835921,2,8,GroupA,United States,hybrid,6,4.0,2
285689,1,6,GroupA,India,hybrid,4,3.0,3
978538,1,3,GroupA,United States,hybrid,7,5.0,5
489647,3,7,GroupA,United States,remote,4,2.0,4
625358,3,6,GroupB,United States,hybrid,7,4.0,3
183983,4,6,GroupB,United States,hybrid,8,4.0,5
146664,1,2,GroupB,United States,remote,5,4.0,4
603256,1,8,GroupA,United States,hybrid,4,4.0,2
315909,1,1,GroupA,India,hybrid,10,,4
202459,2,2,GroupD,United States,remote,3,5.0,5
248779,1,3,GroupB,United States,onsite,6,4.0,1
593036,1,4,GroupC,United States,hybrid,15,1.0,2
875809,3,7,GroupA,Canada,hybrid,5,4.0,3
374965,3,7,GroupC,United States,onsite,13,3.0,3
295899,2,1,GroupA,India,hybrid,7,,5
317940,1,2,GroupB,United States,hybrid,5,5.0,4
128575,2,3,GroupB,United States,remote,5,5.0,4
641325,2,10,GroupC,India,onsite,16,3.0,2
961096,1,3,GroupA,India,remote,9,4.0,4
453573,1,4,GroupB,United States,hybrid,4,2.0,5
449818,2,2,GroupC,United States,hybrid,11,5.0,1
429810,2,1,GroupC,India,onsite,13,,2
891526,1,2,GroupB,Canada,onsite,4,3.0,3
380676,2,2,GroupB,United States,hybrid,10,1.0,3
402228,1,3,GroupB,United States,hybrid,10,5.0,5
762835,2,2,GroupA,India,remote,4,5.0,5
471807,4,11,GroupB,United States,remote,2,4.0,2
229287,1,2,GroupC,United States,hybrid,12,2.0,1
614164,1,1,GroupB,Canada,remote,20,,5
252540,1,4,GroupD,United States,hybrid,1,3.0,2
184644,1,2,GroupA,United States,hybrid,1,2.0,4
917182,2,1,GroupA,United States,hybrid,5,,4
224232,2,1,GroupC,United States,onsite,8,,1
507211,2,1,GroupB,Canada,hybrid,3,,4
797963,1,1,GroupA,Canada,remote,5,,4
493823,1,3,GroupA,United States,onsite,17,5.0,4
600606,2,2,GroupA,United States,remote,5,2.0,2
899641,3,3,GroupB,United States,remote,1,2.0,3
763516,3,5,GroupA,United States,onsite,4,4.0,3
736648,1,2,GroupA,Canada,hybrid,4,2.0,3
165283,1,2,GroupB,Canada,hybrid,5,2.0,5
143196,3,6,GroupA,Canada,remote,5,1.0,5
159758,2,1,GroupA,United States,onsite,6,,2
802204,1,2,GroupC,India,onsite,11,2.0,1
255610,2,2,GroupC,United States,hybrid,9,2.0,2
712557,3,3,GroupD,United States,remote,2,2.0,4
165979,2,2,GroupC,United States,onsite,13,2.0,5
969022,2,2,GroupB,United States,remote,4,4.0,3
265376,1,1,GroupA,United States,onsite,3,,4
203560,2,2,GroupC,United States,hybrid,12,3.0,2
616586,3,6,GroupB,United States,onsite,4,1.0,4
805314,1,6,GroupA,India,hybrid,8,4.0,4
208227,1,2,GroupB,Canada,hybrid,3,2.0,5
948005,2,6,GroupB,United States,remote,16,5.0,3
347616,1,2,GroupA,India,onsite,5,3.0,5
664711,1,2,GroupC,India,hybrid,14,4.0,1
562626,1,1,GroupA,United States,onsite,7,,3
129939,2,1,GroupA,United States,remote,6,,4
524604,1,4,GroupD,United States,remote,9,5.0,4
684286,1,2,GroupA,India,hybrid,8,5.0,5
406736,3,1,GroupA,United States,onsite,9,,5
439645,2,1,GroupA,Canada,onsite,10,,5
313863,1,2,GroupA,India,remote,5,4.0,2
624085,1,1,GroupA,United States,hybrid,8,,4
832586,1,4,GroupA,United States,remote,6,4.0,3
170291,1,2,GroupD,United States,hybrid,3,5.0,2
387716,3,5,GroupC,United States,onsite,9,4.0,1
454687,1,1,GroupB,United States,remote,2,,3
480835,1,1,GroupA,Canada,hybrid,4,,1
473852,1,1,GroupA,United States,hybrid,8,,5
686165,1,1,GroupB,Canada,hybrid,1,,4
385721,1,2,GroupA,United States,remote,5,4.0,4
203704,4,5,GroupA,Canada,onsite,16,2.0,1
800609,2,1,GroupA,United States,remote,15,,4
958141,1,2,GroupC,India,onsite,6,2.0,5
649151,1,1,GroupB,Canada,hybrid,2,,5
691907,1,5,GroupB,United States,remote,4,4.0,2
898837,1,1,GroupC,India,hybrid,14,,2
278696,1,2,GroupB,United States,hybrid,5,3.0,4
486223,1,2,GroupB,Canada,hybrid,10,4.0,4
370383,1,3,GroupA,United States,hybrid,5,5.0,5
469434,3,2,GroupB,United States,hybrid,4,1.0,5
749200,1,7,GroupA,United States,onsite,10,5.0,5
215317,2,5,GroupC,India,hybrid,12,3.0,4
181718,2,2,GroupA,Canada,hybrid,1,1.0,4
477885,3,14,GroupA,India,onsite,3,4.0,2
810702,1,1,GroupC,India,onsite,9,,2
744808,1,1,GroupB,United States,hybrid,8,,3
815217,2,9,GroupA,United States,onsite,5,3.0,1
984500,1,8,GroupA,United States,hybrid,6,5.0,3
921872,1,3,GroupA,United States,onsite,6,3.0,5
637291,1,2,GroupB,United States,onsite,4,3.0,4
849109,1,2,GroupA,Canada,remote,5,4.0,3
476663,1,2,GroupA,India,hybrid,2,5.0,5
714618,1,3,GroupB,United States,remote,4,5.0,3
184276,3,5,GroupC,United States,onsite,10,3.0,3
362562,1,1,GroupC,United States,hybrid,15,,5
597401,3,16,GroupA,India,onsite,4,4.0,3
181706,1,4,GroupA,United States,onsite,5,3.0,3
595625,1,6,GroupA,Canada,hybrid,3,4.0,5
667115,1,3,GroupD,United States,remote,1,4.0,5
381743,1,1,GroupB,United States,remote,6,,4
226701,3,8,GroupD,United States,hybrid,6,4.0,5
906825,3,4,GroupA,Canada,hybrid,1,4.0,3
341333,2,1,GroupA,India,onsite,10,,5
169582,4,3,GroupA,United States,hybrid,2,5.0,5
547476,1,1,GroupA,Canada,remote,4,,5
954713,1,1,GroupC,United States,onsite,8,,4
566180,1,1,GroupA,United States,hybrid,10,,4
191144,3,7,GroupD,United States,remote,9,2.0,3
298248,1,2,GroupD,United States,hybrid,2,4.0,1
552465,1,1,GroupB,United States,hybrid,9,,4
788557,2,2,GroupA,India,hybrid,8,4.0,2
744145,1,3,GroupA,United States,hybrid,7,4.0,3
976171,2,3,GroupB,United States,remote,3,2.0,5
654981,1,1,GroupA,India,hybrid,4,,1
594535,1,2,GroupB,United States,hybrid,1,4.0,5
350206,1,1,GroupA,India,hybrid,4,,4
780456,2,1,GroupA,United States,remote,8,,1
230488,2,6,GroupA,India,hybrid,5,4.0,4
886487,2,4,GroupA,India,hybrid,8,3.0,4
717389,2,1,GroupC,United States,onsite,12,,3
647136,1,7,GroupB,Canada,remote,11,1.0,5
575961,2,7,GroupA,United States,hybrid,4,5.0,5
405512,1,2,GroupC,United States,onsite,8,4.0,1
348530,3,5,GroupA,India,hybrid,5,5.0,2
265047,4,1,GroupC,India,onsite,12,,3
552275,1,5,GroupB,United States,hybrid,6,4.0,5
413483,2,1,GroupA,United States,hybrid,2,,4
190837,2,4,GroupA,United States,remote,4,1.0,3
503767,1,1,GroupC,India,onsite,13,,2
425370,2,2,GroupA,India,onsite,8,1.0,5
174305,3,2,GroupA,India,onsite,4,3.0,4
210421,4,3,GroupA,India,remote,7,2.0,4
168398,2,4,GroupA,Canada,hybrid,8,1.0,3
437083,1,3,GroupA,India,remote,6,1.0,2
782649,2,7,GroupB,Canada,hybrid,3,2.0,2
812860,2,10,GroupD,United States,hybrid,5,5.0,2
734436,2,2,GroupC,United States,hybrid,12,4.0,2
597665,3,3,GroupA,India,remote,4,2.0,4
537276,1,6,GroupA,United States,remote,3,4.0,1
621570,1,4,GroupB,United States,remote,4,1.0,3
409045,1,3,GroupC,United States,onsite,12,3.0,2
767270,2,7,GroupA,Canada,remote,3,5.0,2
969624,1,1,GroupA,United States,remote,5,,1
300765,1,1,GroupA,India,hybrid,1,,5
279637,1,1,GroupC,United States,onsite,5,,1
463359,2,3,GroupC,United States,hybrid,13,5.0,4
507444,1,1,GroupA,United States,hybrid,3,,5
948300,1,1,GroupA,Canada,remote,4,,5
914267,1,1,GroupA,India,remote,4,,5
833293,1,3,GroupB,United States,hybrid,5,3.0,3
158812,1,3,GroupA,United States,onsite,5,5.0,3
761554,1,1,GroupA,United States,hybrid,5,,4
502820,1,1,GroupA,India,onsite,7,,5
575845,3,1,GroupB,United States,remote,5,,5
787637,1,4,GroupA,United States,hybrid,6,4.0,3
296770,3,5,GroupA,Canada,remote,7,3.0,5
458889,1,2,GroupA,United States,remote,9,5.0,2
417513,3,6,GroupA,India,hybrid,6,1.0,5
135938,3,5,GroupC,United States,onsite,17,1.0,3
817829,1,2,GroupB,Canada,hybrid,4,1.0,4
992670,1,1,GroupA,India,remote,7,,4
412505,2,1,GroupA,India,hybrid,5,,3
876458,2,3,GroupB,Canada,remote,2,1.0,3
675539,1,2,GroupA,United States,remote,6,4.0,1
562326,1,2,GroupA,Canada,hybrid,5,5.0,3
300927,1,2,GroupB,United States,onsite,4,2.0,3
485350,1,2,GroupC,United States,onsite,11,4.0,2
468260,2,2,GroupA,United States,hybrid,5,5.0,5
290053,1,4,GroupB,United States,hybrid,6,3.0,4
856044,2,6,GroupD,United States,hybrid,3,5.0,4
935359,1,1,GroupA,United States,hybrid,5,,3
739717,1,2,GroupA,Canada,hybrid,5,3.0,4
927366,2,6,GroupD,United States,hybrid,10,3.0,4
440079,1,4,GroupA,Canada,hybrid,1,4.0,5
202840,1,5,GroupB,United States,remote,6,4.0,2
179868,1,5,GroupB,United States,hybrid,1,2.0,2
894024,3,4,GroupA,Canada,hybrid,2,4.0,5
771236,2,1,GroupA,Canada,remote,1,,4
349735,2,4,GroupA,United States,remote,10,1.0,5
758327,1,2,GroupC,India,onsite,13,2.0,5
460344,1,1,GroupA,India,hybrid,6,,4
138080,2,1,GroupB,United States,onsite,6,,5
314763,3,5,GroupD,United States,remote,3,3.0,5
229358,1,2,GroupD,United States,remote,8,2.0,1
451895,1,8,GroupC,India,onsite,14,3.0,1
742912,1,3,GroupA,India,hybrid,10,1.0,4
865965,2,2,GroupC,India,onsite,12,5.0,1
962013,2,1,GroupA,United States,onsite,4,,2
813560,1,4,GroupA,United States,remote,11,2.0,1
284836,1,6,GroupA,United States,hybrid,7,1.0,3
422712,1,3,GroupC,United States,onsite,9,1.0,3
297913,2,8,GroupA,Canada,onsite,2,1.0,1
354770,1,1,GroupA,Canada,onsite,5,,5
985080,1,1,GroupC,United States,onsite,12,,1
956356,2,1,GroupA,Canada,remote,1,,5
965300,1,3,GroupA,United States,onsite,17,4.0,5
270768,2,5,GroupC,United States,onsite,12,4.0,2
295061,1,2,GroupB,United States,onsite,13,3.0,2
528729,4,5,GroupA,Canada,hybrid,14,5.0,2
461049,1,1,GroupA,India,onsite,5,,5
297678,1,2,GroupA,Canada,hybrid,6,2.0,5
589882,1,4,GroupA,United States,onsite,6,1.0,2
364627,3,4,GroupC,India,onsite,5,2.0,5
444054,2,6,GroupA,India,remote,3,3.0,3
498577,2,6,GroupA,Canada,hybrid,3,3.0,3
640923,1,2,GroupA,United States,hybrid,5,1.0,4
370112,2,1,GroupA,United States,hybrid,5,,5
916133,2,1,GroupC,India,onsite,13,,3
447006,2,9,GroupA,India,remote,11,4.0,3
966401,1,1,GroupC,India,onsite,12,,2
829784,4,6,GroupC,India,onsite,11,4.0,1
740644,2,3,GroupA,United States,hybrid,4,3.0,5
816700,1,2,GroupB,United States,onsite,2,4.0,3
360002,1,2,GroupB,Canada,hybrid,8,3.0,1
517226,2,5,GroupA,United States,remote,3,3.0,3
626123,2,4,GroupA,United States,onsite,8,3.0,3
534548,4,1,GroupB,Canada,onsite,6,,4
819790,3,9,GroupB,United States,onsite,14,4.0,2
904929,1,1,GroupB,Canada,hybrid,1,,4
981471,4,16,GroupB,United States,remote,5,5.0,2
140518,2,8,GroupB,Canada,onsite,4,3.0,3
505019,2,3,GroupA,United States,remote,9,5.0,4
776743,1,4,GroupB,United States,onsite,5,3.0,3
220079,3,8,GroupA,United States,hybrid,5,4.0,4
133334,3,7,GroupA,India,remote,6,4.0,3
390424,3,6,GroupA,India,hybrid,20,2.0,4
834428,2,5,GroupB,Canada,onsite,4,3.0,4
564749,4,4,GroupA,India,remote,9,1.0,3
552666,3,18,GroupB,United States,hybrid,6,5.0,1
970255,1,1,GroupA,India,hybrid,4,,2
677547,1,1,GroupD,United States,hybrid,6,,5
881212,1,4,GroupA,United States,onsite,7,4.0,5
121688,3,2,GroupA,United States,hybrid,4,2.0,5
947010,3,1,GroupB,United States,hybrid,7,,1
913950,3,10,GroupA,India,remote,4,2.0,3
655939,2,4,GroupA,Canada,remote,1,3.0,4
709064,1,3,GroupC,India,onsite,11,1.0,3
286271,1,2,GroupA,United States,onsite,7,4.0,3
819634,1,2,GroupB,United States,remote,10,4.0,4
252325,1,1,GroupC,United States,onsite,12,,5
767763,2,3,GroupB,Canada,hybrid,5,3.0,3
886488,1,1,GroupA,Canada,hybrid,6,,2
855219,1,3,GroupC,India,hybrid,11,2.0,5
821989,1,4,GroupA,United States,onsite,8,4.0,3
734632,1,4,GroupA,Canada,onsite,7,3.0,4
434229,1,4,GroupA,United States,hybrid,5,2.0,4
841302,2,4,GroupA,United States,remote,5,5.0,5
268357,3,13,GroupB,Canada,hybrid,10,1.0,4
758555,1,1,GroupB,United States,hybrid,7,,5
394519,2,3,GroupA,United States,onsite,5,3.0,3
775845,1,3,GroupA,India,remote,7,4.0,5
844396,1,1,GroupA,India,onsite,7,,5
633305,1,4,GroupB,United States,hybrid,6,3.0,2
177623,1,3,GroupC,India,onsite,13,2.0,4
732429,2,2,GroupA,Canada,onsite,1,3.0,3
709868,1,1,GroupA,United States,onsite,6,,5
130229,1,2,GroupB,United States,hybrid,7,4.0,4
603894,2,9,GroupD,United States,hybrid,7,3.0,1
384490,1,1,GroupB,United States,remote,8,,5
415042,1,1,GroupA,India,hybrid,7,,2
275648,3,15,GroupB,Canada,onsite,3,4.0,2
778919,4,3,GroupA,United States,remote,5,5.0,5
575743,2,2,GroupB,United States,hybrid,6,2.0,2
117801,1,3,GroupD,United States,remote,5,3.0,5
265346,2,2,GroupC,United States,onsite,14,3.0,1
479209,1,6,GroupA,Canada,hybrid,11,4.0,3
211841,1,3,GroupC,United States,onsite,12,5.0,1
598536,3,6,GroupB,United States,hybrid,3,4.0,3
620198,1,2,GroupC,United States,onsite,9,3.0,2
494652,2,3,GroupB,United States,onsite,10,4.0,4
441776,2,4,GroupC,United States,onsite,12,2.0,3
382139,2,4,GroupA,India,hybrid,8,4.0,1
808810,1,1,GroupA,Canada,hybrid,6,,5
851142,1,2,GroupA,Canada,onsite,5,4.0,5
706410,1,1,GroupB,United States,remote,6,,4
143519,1,3,GroupB,Canada,hybrid,6,5.0,3
171212,1,1,GroupA,United States,onsite,3,,5
760025,3,5,GroupA,United States,hybrid,5,4.0,2
107229,1,1,GroupA,United States,onsite,10,,2
292800,1,4,GroupB,Canada,hybrid,2,1.0,1
474727,1,1,GroupC,United States,onsite,5,,1
685295,4,4,GroupB,United States,onsite,15,4.0,4
351715,1,2,GroupB,United States,hybrid,5,3.0,3
546559,3,4,GroupA,United States,hybrid,6,4.0,3
327103,1,2,GroupA,United States,remote,4,5.0,5
267855,1,1,GroupA,Canada,hybrid,15,,4
186374,1,5,GroupA,Canada,remote,9,5.0,5
730269,1,5,GroupA,Canada,hybrid,5,4.0,5
374981,2,4,GroupC,United States,onsite,11,4.0,1
353196,2,2,GroupA,India,onsite,4,4.0,3
396655,1,3,GroupA,United States,remote,7,2.0,2
271499,2,1,GroupC,United States,onsite,15,,2
788563,3,3,GroupC,United States,onsite,14,3.0,1
478558,2,6,GroupC,United States,onsite,13,5.0,2
820866,1,2,GroupA,India,remote,8,4.0,1
713868,4,1,GroupA,India,remote,5,,3
121476,2,13,GroupB,United States,hybrid,3,3.0,1
463727,4,5,GroupC,India,onsite,8,2.0,2
483763,2,1,GroupC,United States,onsite,13,,1
693608,2,2,GroupA,India,hybrid,1,5.0,5
107533,3,9,GroupA,United States,remote,2,2.0,4
127950,2,6,GroupB,United States,remote,4,4.0,5
410972,4,7,GroupA,India,remote,5,2.0,5
952396,3,4,GroupD,United States,remote,1,5.0,2
527925,3,9,GroupB,United States,remote,8,4.0,5
863233,1,2,GroupA,Canada,hybrid,8,4.0,5
745940,1,3,GroupB,Canada,remote,3,5.0,4
728913,1,2,GroupB,Canada,remote,6,4.0,5
539713,2,1,GroupA,United States,hybrid,4,,4
894898,2,2,GroupB,United States,remote,5,3.0,3
738999,1,1,GroupA,United States,hybrid,13,,4
968488,4,5,GroupB,United States,onsite,4,3.0,2
147431,2,4,GroupA,United States,hybrid,3,4.0,5
692096,1,3,GroupB,United States,remote,7,3.0,4
220622,3,4,GroupB,Canada,hybrid,1,3.0,4
662054,3,6,GroupC,United States,onsite,11,2.0,2
271139,2,2,GroupB,Canada,hybrid,5,3.0,4
471948,3,8,GroupA,Canada,hybrid,5,5.0,2
524993,3,1,GroupB,United States,remote,5,,3
929443,3,3,GroupA,United States,remote,7,1.0,5
768106,1,1,GroupD,United States,remote,9,,5
147548,4,6,GroupB,Canada,hybrid,11,2.0,2
926634,3,5,GroupA,Canada,remote,5,2.0,3
499488,2,3,GroupA,Canada,remote,1,4.0,2
563135,3,5,GroupC,United States,onsite,11,2.0,1
339402,1,4,GroupA,United States,hybrid,7,1.0,5
702264,2,6,GroupC,United States,onsite,14,2.0,1
621919,1,5,GroupA,United States,hybrid,5,4.0,3
485316,3,5,GroupA,United States,hybrid,6,5.0,4
364737,2,4,GroupD,United States,hybrid,2,4.0,2
320492,2,3,GroupB,Canada,hybrid,4,2.0,3
921894,2,1,GroupA,Canada,hybrid,8,,5
133849,1,2,GroupC,United States,onsite,13,1.0,2
149774,1,2,GroupB,Canada,hybrid,5,3.0,5
177591,1,3,GroupC,India,onsite,12,2.0,5
643323,1,1,GroupB,United States,hybrid,3,,2
523995,1,1,GroupA,Canada,hybrid,13,,5
577663,1,2,GroupC,United States,onsite,8,1.0,2
351045,4,9,GroupA,India,onsite,7,4.0,3
339825,1,1,GroupA,Canada,hybrid,3,,5
718656,1,1,GroupA,United States,remote,5,,4
557455,1,1,GroupC,India,onsite,12,,5
335964,4,5,GroupA,Canada,onsite,6,3.0,2
498327,1,1,GroupA,Canada,hybrid,4,,4
583064,2,4,GroupA,United States,onsite,1,2.0,3
787953,1,5,GroupA,India,onsite,3,3.0,5
905038,1,4,GroupA,Canada,hybrid,10,4.0,3
311032,3,11,GroupA,United States,remote,5,4.0,2
936169,2,1,GroupC,United States,onsite,6,,2
600414,2,3,GroupC,India,onsite,13,1.0,3
550398,1,2,GroupB,United States,onsite,4,2.0,5
790062,1,2,GroupA,United States,onsite,8,5.0,3
230597,2,4,GroupA,Canada,onsite,1,4.0,5
264000,2,1,GroupA,India,hybrid,6,,4
362674,1,2,GroupA,United States,remote,13,2.0,1
226187,2,9,GroupB,Canada,hybrid,10,4.0,3
165395,4,6,GroupA,United States,remote,5,5.0,3
370147,1,2,GroupA,India,onsite,5,3.0,5
138159,1,4,GroupB,United States,hybrid,5,4.0,3
193972,2,1,GroupA,Canada,remote,9,,5
348153,1,2,GroupC,United States,onsite,15,4.0,2
626618,3,5,GroupA,Canada,remote,4,4.0,4
465340,4,6,GroupA,United States,hybrid,9,5.0,4
757399,1,1,GroupB,United States,remote,10,,5
532056,1,2,GroupC,United States,onsite,14,1.0,2
733624,2,12,GroupC,United States,onsite,12,3.0,1
786379,2,1,GroupA,United States,onsite,7,,1
193299,3,5,GroupA,United States,remote,6,5.0,5
337698,1,1,GroupA,United States,hybrid,7,,1
729882,3,3,GroupB,United States,onsite,4,4.0,2
795418,4,5,GroupB,United States,remote,12,4.0,4
